Which traversal algorithm is better suited for finding the shortest path in an unweighted graph?,Breadth-First Search (BFS).
What is the relationship between the number of levels and the distance from the source in BFS?,The level number typically represents the minimum number of edges from the source to that node.
"In the code, what does `visited[i] = True` right after `q.append(i)` achieve?",It prevents node $i$ from being added to the queue again by other neighbors.
What does the `popleft()` function return?,The element that was at the front of the queue.
"If `size = 7`, what is the index of the last element in the `visited` array?",6
How is a graph represented in the provided source material code?,Using an adjacency matrix (List of Lists).
"In the Graph class, what does the `add_edge` method do?",It sets the connection between two vertices to 1 in the adjacency matrix.
"In a BFS traversal of a graph with 3 levels, when is the first node of Level 3 printed?",Immediately after all nodes of Level 2 have been processed and printed.
Can BFS be implemented using recursion in the same simple way as DFS?,"No, BFS is naturally iterative because it requires a Queue to track levels."
What is the effect of changing the starting node from 0 to 3 in a BFS traversal?,The entire traversal order and level assignments will change.
"In BFS, if node $A$ is the parent of node $B$, is it possible for $B$ to be visited before $A$?","No, a parent node must be visited and processed to discover its children."
What does the logic `if not visited[i]` check for?,It checks if the Boolean value at index $i$ in the visited array is `False`.
"In the adjacency matrix, what does a $0$ at `matrix[1][2]` signify?",There is no direct edge between vertex 1 and vertex 2.
What is the role of the `collections.deque` object in the provided Python code?,It serves as the queue for storing vertices to be visited.
"In the water ripple analogy, what do the widening circles represent in terms of graph traversal?",The increasing 'breadth' of the search at each step.
What is the result of applying BFS to a disconnected graph component that does not contain the source node?,Those nodes will remain unvisited and their status in the visited array will remain `False`.
"In BFS, how many times is the visited status of a node checked?",Once for every edge connected to it.
How does BFS handle cycles in a graph?,The visited array prevents the algorithm from re-processing nodes that are part of a cycle.
What is the difference between a tree's Level Order Traversal and a graph's BFS?,A graph's BFS requires a visited array to handle cycles and multiple paths to the same node.
What happens if a node is added to the queue but its 'visited' status is not updated until it is popped?,It may be added to the queue multiple times if it has multiple neighbors currently being processed.
"In the provided code, why is `self` passed to the `bfs` function?","To access the graph's internal data, such as the adjacency matrix and the size of the graph."
"If the BFS output is `0 1 3 4 5`, which node was the starting vertex?",0
