What is a 'Matrix' traversal's typical complexity if it has $n$ rows and $n$ columns?,$O(n^2)$
"In the context of scaling, why would Google require $O(\log n)$ search over $O(n)$?","With billions of web pages, $O(n)$ would take seconds/minutes, while $O(\log n)$ takes milliseconds."
The process of 'ignoring constants' and 'ignoring smaller powers' is known as _____ analysis.,Asymptotic
What happens to the graph of an algorithm as its complexity moves from $O(n)$ to $O(n^2)$?,"The line begins to bend or curve upward more sharply, indicating worse performance."
How is $x^{-2}$ mathematically expressed to make the exponent positive?,$\frac{1}{x^2}$
"If an algorithm's complexity is $O(n + \log n)$, what is its simplified Big O?",$O(n)$
"If an algorithm's complexity is $O(n \times \log n)$, what is its simplified Big O?",$O(n \log n)$
"Which approach to $x^n$ is better for a very large $n$ (e.g., $n = 10^9$)?",Divide and Conquer ($O(\log n)$).
What term describes a function where the number of operations is independent of the input size?,Constant Time ($O(1)$).
What is 'Brute Force' in algorithm design?,"A straightforward, unoptimized approach that tries all possibilities, often resulting in high complexity."
"In the recursive Power function, if $n$ is an integer, how is the decimal result of $n/2$ (like $2.5$) handled?","It is typically truncated or 'floored' to the nearest integer (e.g., $2$)."
What is the complexity of a loop that runs from $1$ to $n$ but increments by $i = i \times 2$?,$O(\log n)$
What is the complexity of a loop that runs from $1$ to $n$ but decrements by $i = i / 2$?,$O(\log n)$
Why is $O(n \log n)$ generally acceptable for sorting but not for simple searching?,Sorting is a more complex task than searching; $O(n \log n)$ is the theoretical best for comparison-based sorts.
A recursive function with two branches at each step (like Fibonacci) results in a _____ structure.,Tree
"If $n=1000$ and an algorithm is $O(n^2)$, how many operations are performed?","$1,000,000$ (One million)"
"If $n=1000$ and an algorithm is $O(\log_2 n)$, approximately how many operations are performed?",10
What does the 'standardization' of Time Complexity allow engineers to do?,Compare the efficiency of different algorithms regardless of the hardware they run on.
"In LeetCode 50, if $x=2.0$ and $n=-2$, what is the output?",0.25
The term 'Divide and Conquer' refers to breaking a problem into _____ of the same type.,Sub-problems
Which complexity is more efficient: $O(n \log n)$ or $O(n^2)$?,$O(n \log n)$
Which complexity is more efficient: $O(1)$ or $O(\log n)$?,$O(1)$
How do constraints like 'n is an integer' and 'x is a float' affect algorithm implementation?,They dictate the data types used for variables and the precision required for the output.
